Region,Tweet,Sentiment
West,sepanjang demonstrasi aku dan rakan rakan patuh penjarakan sosial dengan demonstran lagi bergerak pun jarak jarak lebih 1 meter ruang antara kami cukup luas untuk tidak bersentuhan sesama sendiri ikhtiar kami ditambah dengan double mask ,POSITIVE
West,pesanan ringkas para pelanggan yang dihargai diminta mematuhi sop scan my sejahtera amp check suhu pakai mask dan amalkan penjarakan sosial 1meter jumpa korang semua petang nanti ok ,NEGATIVE
West,so boleh laa slow start buat penjarakan sosial dalam pelbagai aspek ,NEGATIVE
West,19 julai 2021 isnin penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,that s to much bro people make mistake and also you kenapa bro tak share negative comment dkt semua orng yang rentas negeri kalau orng salahgunakan rentas negeri kenapa bro tak marah orng yang tkde penjarakan sosial it s ,NEGATIVE
West,fly with extreme penjarakan sosial between each other ,NEUTRAL
West,pergerakan semua org terbatas rentas daerah tak boleh negeri tak boleh dah brp lama tak jumpa family pun taktau nak kata dah engko sesedap tekak ya mkn durian beramai ramai face mask penjarakan sosial sume kelaut ,NEGATIVE
West,#hartaldoktorkontrak our hartal from hospital melaka peaceful menjaga sop penjarakan sosial with n95 and face shield ta,POSITIVE
West,19 julai 2021 isnin penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan semai bakti felda tersang 3 raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,kenyataan media insiden runtuhan perancah di projek lrt3 #jkkp #dosh #penjarakansosial #staysafe #stayhealthy ,NEGATIVE
West,kita dapat hitung umur kita untuk masa lalu tapi kita tak dapat hitung umur kita pada masa hadapan salam penjarakan sosial kawan kawan ,POSITIVE
West,projek agihan 100kg sayur 100 kilo ikan dan 400 batang jagung 30 07 2021 jumaat jam 05 00 petang lokasi tempat niaga abg korie nenas madu berhadapan taman kancil dijemput kepada semua yg memerlukan datang ambil patuhi s o p dan penjarakan sosial #kitajagakita ,NEGATIVE
West,teruskan patuh pada sop dengan kerap membasuh tangan menggunakan air dan sabun hand sanitizer amalkan penjarakan sosial dan pakai pelitup muka ketika diluar rumah digalakkan untuk memakai dua lapisan elakkan berada di tempat sempit dan sesak juga tidak sembang dekat ,NEGATIVE
West,tadi ada juga nampak beberapa orang yang pertahankan perlakuan sekumpulan orang muda ni mungkin ada yang tidak faham perlakuan mereka membuatkan demonstran lain yang ikut sop dan penjarakan sosial terpalit sama ,NEGATIVE
West,11 01 2021 rondaan berkala unit disiplin dan sahsiah uds felo kolej kediaman assalamualaikum dan salam sejahtera rondaan berkala uds telah dijalankan di sekitar kolej kediaman kali ini menfokuskan kepada penggunaan pelitup muka dan penjarakan sosial ,NEGATIVE
West,16 julai 2021 jumaat penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,berita syarikat mengaku salah abai keselamatan hingga pekerja mati sumber #jkkp #dosh #penjarakansosial #staysafe #stayhealthy,NEGATIVE
West,sama2 kita jaga kebersihan diri sop amp penjarakan sosial sebenarnya kitalah pahlawan yg berperang frontliners hanya menguruskan pahlawan yg sakit amp tercedera #siapajagasiapa #kitajagakita #penjarakansosial #sop,POSITIVE
West,alhamdulillah selesai program kecil agih ayam ikan dan roti untuk 100 orang awam yang memerlukan semua dijalankan mengikut s o p dan penjarakan sosial demi kebaikan dan keselamatan semua orang terima kasih sahabatku semua diatas sumbangan kami hanya wakil sahaja https ,POSITIVE
West,peserta juga didapati mematuhi prosedur operasi standard sop yang ditetapkan oleh kerajaan seperti pemakaian pelitup muka dan penjarakan sosial ,POSITIVE
West,video tiada penjarakan sosial baju hitam jadi boneka politik ,NEGATIVE
West,himpunan hari ini boleh jadi punca kluster covid 19 1 ruang terbuka bukan tertutup ada penjarakan sosial kalau buka dataran merdeka tadi sepatutnya lebih baik berbanding tutup dan halang jalan 2 kebanyakan peserta double masked penganjur siap bagi panduan lagi ,NEGATIVE
West,15 julai 2021 khamis penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,siaran media majikan didakwa kerana gagal memasang pengadang pada jentera #jkkp #dosh #penjarakansosial #staysafe #stayhealthy ,NEGATIVE
West,sepatutnya bila hulurkan bantuan tak perlu tunjukkan publisiti depan kamera tak perlu dikelilingi oleh pihak media dan jurugambar terleka penjarakan sosial undang kes positif pula beri bantuan tak salah tapi patuhilah sop bila upload pelbagai kelemahan tersingkap,POSITIVE
West,inilah masa sesuai utk ambil semula hati rakyat ikut kawasan masing masing federal gov sediakan rm3 000 utk setiap isi rumah bagi menampung 21 hari tersebut untuk yg dah terima vaksin dibenarkan bekerja amp bergerak hanya perlu mask amp penjarakan sosial ,POSITIVE
West,yang berhormat di parlimen tiada penjarakan sosial maafkan kami rakyat gagal tunjukkan contoh baik kepada yb ,POSITIVE
West,13 julai 2021 selasa penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,siaran media majikan didakwa kerana gagal memasang pengadang pada mesin #jkkp #dosh #penjarakansosial #staysafe #stayhealthy ,NEGATIVE
West,lompat ramai tak faham sop tu ape 1 penjarakan sosial 2 pakai pelitup muka 3 kerapkan basuh tangan tapi guna handsenitizer baru semua faham yang lain lain tu tak payahlah orang atas nie kekadang cakap ikut sedap saja lupa nak guna bahasa yg senang faham,NEGATIVE
West,sebagai peringatan semua lepas ni kalau dalam gambar kita tak nampak penjarakan fizikal macam ni lebih baik jangan upload di media sosial walaupun kita berusaha jaga sop benda macam ni boleh buat orang trigger taw kadang kita pun leka kan ,POSITIVE
West,hiduppppp bang nonnnnn yak yak yeay kipidap don t give up penjarakan sosial mana ni lepas berdemo jangan lupa daftar sukarelawan ,NEGATIVE
West,9 julai 2021 jumaat penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,siaran media syarikat binaan didenda rm 38 000 kerana gagal lapor kemalangan dan mengadakan sistem kerja selamat #jkkp #dosh #penjarakansosial #staysafe #stayhealthy ,NEGATIVE
West,tapi ada ayat sambungan di situ dengan syarat memenuhi penjarakan sosial takleh ambil sekerat sekerat jadi lai,POSITIVE
West,mungkin drg rasa salah sbb tkda penjarakan sosial nampak dok berempit reramai kahkahkah https ,NEGATIVE
West,#keluardanlawan participants are constantly being requested to continue maintaining social distance peserta #keluardanlawan sentiasa diingatkan untuk sentiasa menjaga penjarakan sosial ,NEGATIVE
West,7 julai 2021 rabu penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,siaran media kes kejadian stesen minyak terbakar di sibu #jkkp #dosh #penjarakansosial #stayhealthy #staysafe ,NEGATIVE
West,yerr ingat je tgh kalut susun meja kt tempat intern utk penjarakan sosial gitewww ,NEGATIVE
West,sementara itu pasaraya smart dan nsk tebrau keadaan pagi ini tidak sesak nak netizen mengamalkan penjarakan sosial ,POSITIVE
West,for #keluardanlawan participants on site please be reminded to maintain your social distance from each other and stay safe bagi peserta #keluardanlawan di lokasi anda diingatkan untuk sentiasa menjaga penjarakan sosial antara satu sama lain dan jaga keselamatan anda ,POSITIVE
West,7 julai 2021 raub penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan semai bakti felda tersang raub #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,berita syarikat didenda rm35 000 sebabkan kematian pekerja pautan sumber #jkkp #dosh #penjarakansosial #staysafe #stayhealthy,NEGATIVE
West,sebab viral so kita try usha apa ada penjarakan sosial dan sop terbaik #jalanjalanjepun https ,NEGATIVE
West,adela gambar viral org beratur nk beli bts meal tu nampak penuh padat mcm tkde penjarakan sosial pstu kalau kena covid sembang kerajaan gagal ape mende la ,POSITIVE
West,ii ini bertujuan supaya kedai tak penuh sesak dengan pelanggan menyebabkan susah nak jaga penjarakan sosial dalam erti kata lain mengelakkan pelanggan berh,NEGATIVE
West,18 jun 2021 jumaat penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,6 julai 2021 selasa penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,berita majikan didenda gagal jaga keselamatan pekerja hingga maut pautan sumber #jkkp #dosh #penjarakansosial #staysafe #stayhealthy,NEGATIVE
West,walaupun meja disambung boleh duduk ramai maka tiadalah penjarakan sosial tujuan untuk putuskan rantaian jangkitan covid 19 jd terbantut lebih malang jika di antara mereka didapati positif pasti haru biru usaha putuskan rantaian sia sia belaka ujud kluster mkn bersama yb ,NEGATIVE
West,aku dapat idea benarkan bazar ramadan raya terus beroperasi tp semua yang hadir wajib guna payung 100 efficient untuk ada penjarakan sosial update your sop,NEGATIVE
West,kalau sudi jemput la datang kedai saya harini jangan risau semuanya di sanitize dan ada penjarakan sosial https ,NEGATIVE
West,15jun 2021 selasa penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,5 april 2021 isnin penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv uitm kampus raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,siaran media majikan didenda rm25 000 kerana gagal mengadakan pengadang pada mesin #jkkp #dosh #penjarakansosial #staysafe #stayhealthy ,NEGATIVE
West,penjarakan sosial atau fizikal kkm ingat rakyat nak ikut dengan sop ni malah staff kkm atau mana2 frontliner kalau off duty pon tak patuh inikan rakyat biasa ,NEGATIVE
West,time2 covid ni satu cara yg boleh praktik is jaga wudhu bila ada wudhu penjarakan sosial is automatically performed kau tak leh nk dekat2 ngn org dan kau akan bgtau org yg dia tak leh dekat ngn kau sbb kau ada wudhu ,POSITIVE
West,11 jun 2021 jumaat penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,30 jun 2021 rabu penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,siaran media syarikat pembuatan besi didenda rm28 000 #jkkp #dosh #penjarakansosial #staysafe #stayhealthy ,POSITIVE
West,sy rasa kan the only way untuk kasi takut orang awam ni ialah dengan kenakan denda 1k sama org2 yg teda penjarakan sosial yg kehulur hilir di merata tempat tanpa tujuan sama org yg tidak pakai mask barulaaaa semua takut ,NEGATIVE
West,pelitup muka dan penjarakan sosial juga sumbang terhadap penurunan wabak covid19 ,NEGATIVE
West,10 jun 2021 khamis penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,28 jun 2021 isnin penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,2 dah bawah kerajaan lain digari penjarakan sosial ke ,NEGATIVE
West,hari cuti pasti ramai nak luangkan masa bersama keluarga di tempat awam nasihat saya sebagai sahabat terus amalkan s o p dan penjarakan sosial insyaallah sama sama kita ingat mengingati ,POSITIVE
West,every where turu pdot budak2 ni da terkurung dalam matriks tu da 5 bulan dia ibarat kena saman dalam rumah sesama ahli keluarga gitu haaaa kalau nak betul dalam rumah pon kena ikut sop pakai mask penjarakan sosial sebab masing2 pon keluar bekerja pergi sekolah pergi beli barang keperluan,NEGATIVE
West,25jun 2021 jumaat penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,geng2 ni dok stadium tanpa penjarakan sosial dah harap malaysia cepat sikit jadi cmtu,NEGATIVE
West,cakap senang tapi maaflah rakyat msia susah nk patuh sop di bazar2 ramadhan bilangan pengunjung yg ramai menyebabkan tiada penjarakan sosial masing2 ghairah menbeli juadah sampai lupa bhw ancaman covid masih blom berakhir klau ada kluster bazaar elok bazar itu ditutup ,NEGATIVE
West,sentiasa amalkan penjarakan sosial 1meter nampak remeh tapi ini lah yang kita perlu lakukan untuk elakkan penularan jangkitan #patuhisop #kitajagakita #menangbersama #lindungdirilindungsemua ,NEGATIVE
West,helo tengok ni ramai tak pakai mask takda penjarakan sosial ,POSITIVE
West,amalkan penutup muka elakkan kawasan tertutup dan sesak jaga penjarakan sosial amalkan cara hidup sihat amp rehat secukupnya banyakkan berdoa amp bertaubat kpd allah swt ,NEGATIVE
West,tiada penjarakan sosial nk jd ap ni kes x turun2 tlg lah dh penat ngn kes hari2 x turun ,NEGATIVE
West,double masked penjarakan sosial dan #lawan ,NEGATIVE
West,kilang manufacturing pulak memang ikut 60 tapi dikorbankan qouta bekerja office staff untuk diberikan qouta tersebut pada production line sudahnya keseluruhan kilang masih 60 tetapi production line masih seperti biasa sedikit atau hampir tiada penjarakan sosial ,NEGATIVE
West,beb kalau dia nak tengok dkt satu lubang tu and nak kena penjarakan sosial tu yang lain tu nak tgk lobang apa lobang hidung kau ke ,NEGATIVE
West,barangkali de paula ni jaga sop la penjarakan sosial sambil berjalan makan angin naturalisasi paling hampehhh ,NEGATIVE
West,klinik dah asingkan kerusi buat penjarakan sosial tapi anda melebih sial alihkan semua kenapa,NEGATIVE
West,9 jun 2021 rabu penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,mana la penjarakan sosial org pergi ke pusat vaksin nk ambik vaksin tp nnt yg dpt covid ,NEGATIVE
West,8 jun 2021 selasa penugasan anggota rela membantu pihak kkm bagi mengawal keselamatan dan penjarakan sosial di ppv dewan jubli perak raub pahang #malaysiabebascovid19 #setiaberbakti sidi ,POSITIVE
West,aku rasa cam nak beli la baju semboyan tu baru orang tak berani dekat tapi zaman virus memang ada penjarakan sosial pon,NEGATIVE
West,saya dulu penjarakan sosial vs saya sekarang langgar sop ,NEGATIVE
West,dari haritu aku dah fikir nak taknak mmg space perlu lebih besar tapi risiko lagi kurang penjarakan sosial dah semestinya ada,NEGATIVE
West,cuba bagi satu alasan yang munasabah kenapa spr tak boleh terima pendaftaran undi18 penjarakan sosial boleh online registry online nanti senang jahanam buat la pendaftaran automatik mana dah umur 18 automatik masuk registry based on last address from ic passport license ,NEUTRAL
West,sebelum bertindak berfikir dahulu dah tahu benda tak ikut sop tiada penjarakan sosial di suatu event tempat yang ramai tidak perlulah post di media sosial ,NEGATIVE
West,pakai la kalau loo pergi tempat yg terlalu ramai orang sampai tak boleh nak buat penjarakan sosial kalau tak tak perlu lah ,NEGATIVE
West,tuan puan yang dihormati pendaftaran tuisyen bagi tahun 2021 kini dibuka operasi pusat tuisyen akan mengikut garis mkn serta kpm tempat adalah terhad bagi menjaga penjarakan sosial yang telah ditetapkan #slimriver #tanjongmalim #sungkai #bidor #tapah #tuisyen #ptslimriver ,NEGATIVE
West,dah tu yang buat event haritu kau tak terus kompaun pulak tak rasa pon ada penjarakan sosial masa tu ,NEGATIVE
